stringency_index,new_deaths,retail_and_recreation,grocery_and_pharmacy,residential,transit_stations,parks,workplaces,day,month,year,new_cases_classes
0.4746411483253588,0.12185430463576159,0.6770775101475341,0.8480811480390782,0.2962962962962963,0.7757586899341008,0.4013317191283293,0.6295400671365161,0.9666666666666667,0.8181818181818182,0.0,48.0
0.4746411483253588,0.10397350993377484,0.6718761393189605,0.8330528677604824,0.2962962962962963,0.7656616794411291,0.3946731234866827,0.6454491942027141,0.9999999999999999,0.8181818181818182,0.0,46.0
0.4746411483253588,0.1097130242825607,0.6736018277714313,0.8330528677604824,0.3015925925925926,0.763639449048279,0.390249580927547,0.6568242200550456,0.3333333333333333,0.0,0.0,45.0
0.4746411483253588,0.10838852097130243,0.6753396689594826,0.8363950825036227,0.3015925925925926,0.7676839098339792,0.3813714534053516,0.686367469016975,0.3333333333333333,0.09090909090909091,0.0,38.0
0.4746411483253588,0.11368653421633554,0.680553192523637,0.8430678259243678,0.3068888888888889,0.7676839098339792,0.3813714534053516,0.6909015702308414,0.3333333333333333,0.1818181818181818,0.0,46.0
0.4746411483253588,0.15562913907284767,0.6822910337116884,0.844738933295938,0.3174444444444444,0.763639449048279,0.3813714534053516,0.6931765754013077,0.3333333333333333,0.2727272727272727,0.0,50.0
0.4746411483253588,0.14812362030905077,0.6822910337116884,0.8464100406675081,0.3227407407407407,0.7595949882625789,0.3835909852859005,0.7000015909127066,0.3333333333333333,0.36363636363636365,0.0,47.0
0.4746411483253588,0.12759381898454744,0.6840288748997398,0.8480811480390782,0.3121481481481481,0.7616172186554289,0.3880300490469982,0.720460728319837,0.3333333333333333,0.4545454545454545,0.0,50.0
0.4746411483253588,0.12362030905077263,0.6927059281044162,0.8597672135745338,0.3121481481481481,0.7676839098339792,0.3946731234866827,0.729544839874636,0.3333333333333333,0.5454545454545454,0.0,45.0
0.4746411483253588,0.10838852097130243,0.6996451401210411,0.868111064366849,0.3121481481481481,0.7697061402268293,0.4013317191283293,0.7363698553860349,0.3333333333333333,0.6363636363636364,0.0,45.0
0.4746411483253588,0.09911699779249449,0.7031208224971439,0.873112700416024,0.3121481481481481,0.7676839098339792,0.4057707828894269,0.7363698553860349,0.3333333333333333,0.7272727272727273,0.0,38.0
0.4746411483253588,0.11324503311258279,0.7065965048732469,0.8764549151591642,0.3121481481481481,0.7676839098339792,0.4101943254485627,0.7386289514294351,0.3333333333333333,0.8181818181818182,0.0,44.0
0.4746411483253588,0.12163355408388521,0.7170113992659747,0.8931543028093302,0.3015925925925926,0.7777809203269508,0.419072452970758,0.7431789617703677,0.3333333333333333,0.9090909090909091,0.0,47.0
0.4746411483253588,0.12097130242825607,0.7361033468633789,0.9265413920441266,0.291,0.7959668523913228,0.4301545911715403,0.7431789617703677,0.3333333333333333,0.9999999999999999,0.0,44.0
0.4746411483253588,0.11501103752759383,0.7604088180249373,0.9732856541859487,0.2857037037037037,0.8202053341629664,0.4456757931334202,0.729544839874636,0.4,0.9090909090909091,0.0,44.0
0.4746411483253588,0.0988962472406181,0.7517317648202609,0.9749567615575189,0.3174444444444444,0.8101083236699946,0.447895325013969,0.6590833160984457,0.43333333333333335,0.9090909090909091,0.0,41.0
0.4746411483253588,0.09624724061810155,0.7343655056753274,0.9465713083718974,0.328037037037037,0.7939446219984727,0.447895325013969,0.6090968388564519,0.4666666666666667,0.9090909090909091,0.0,30.0
0.4746411483253588,0.09933774834437087,0.7274262936587025,0.9298836067872669,0.3333333333333333,0.7899001612127726,0.463416526975849,0.5545444421464594,0.5,0.9090909090909091,0.0,29.0
0.4746411483253588,0.10485651214128036,0.7204870816420774,0.919856962557846,0.3227407407407407,0.7919223916056227,0.4744986651766312,0.5340853047393289,0.5333333333333333,0.9090909090909091,0.0,38.0
0.4746411483253588,0.12935982339955848,0.7117978757018204,0.9048403683447857,0.3174444444444444,0.7899001612127726,0.4833767926988266,0.5181761776731311,0.5666666666666667,0.9090909090909091,0.0,45.0
0.4746411483253588,0.1291390728476821,0.696181610480519,0.8764549151591642,0.3227407407407407,0.781825381112651,0.4878003352579623,0.509092066118332,0.6,0.9090909090909091,0.0,45.0
0.4746411483253588,0.12472406181015452,0.6736018277714313,0.8313817603889123,0.328037037037037,0.763639449048279,0.4878003352579623,0.509092066118332,0.6333333333333333,0.9090909090909091,0.0,46.0
0.5759398496240602,0.11081677704194261,0.6788153513355855,0.8230379095965971,0.291,0.7757586899341008,0.4966784627801577,0.5659035588717247,0.6666666666666666,0.9090909090909091,0.0,45.0
0.5759398496240602,0.1130242825607064,0.6909680869163648,0.8430678259243678,0.2751111111111111,0.7939446219984727,0.5055410691003911,0.5999968181745867,0.7,0.9090909090909091,0.0,44.0
0.5759398496240602,0.10618101545253864,0.696181610480519,0.8564249988313934,0.26455555555555554,0.8020194020985943,0.49889799466070645,0.6499992045436467,0.7333333333333333,0.9090909090909091,0.0,37.0
0.5759398496240602,0.10640176600441502,0.6979072989329898,0.8597672135745338,0.26985185185185184,0.8020194020985943,0.49445893089960885,0.6659083316098445,0.7666666666666667,0.9090909090909091,0.0,44.0
0.5759398496240602,0.11589403973509935,0.696181610480519,0.8564249988313934,0.2751111111111111,0.7979890827841729,0.49001986713851114,0.6681833367803109,0.8,0.9090909090909091,0.0,44.0
0.5759398496240602,0.1088300220750552,0.6857545633522104,0.8380545038096574,0.2857037037037037,0.7838476115055011,0.4811572608182777,0.6613583212689119,0.8333333333333334,0.9090909090909091,0.0,43.0
0.5759398496240602,0.10728476821192054,0.6840288748997398,0.8347239751320525,0.2804074074074074,0.781825381112651,0.4767181970571801,0.6681833367803109,0.8666666666666667,0.9090909090909091,0.0,41.0
0.5759398496240602,0.1097130242825607,0.687492404540262,0.8397256111812275,0.2804074074074074,0.781825381112651,0.4744986651766312,0.6727333471212434,0.9,0.9090909090909091,0.0,41.0
0.5759398496240602,0.09801324503311258,0.6892302457283133,0.8413967185527976,0.2804074074074074,0.781825381112651,0.4767181970571801,0.6795424535055761,0.9333333333333333,0.9090909090909091,0.0,38.0
0.5759398496240602,0.10662251655629139,0.6892302457283133,0.8380545038096574,0.2857037037037037,0.7777809203269508,0.4833767926988266,0.6613583212689119,0.9666666666666667,0.9090909090909091,0.0,31.0
0.5759398496240602,0.11081677704194261,0.6909680869163648,0.8380545038096574,0.2804074074074074,0.781825381112651,0.49223939901906,0.6613583212689119,0.3666666666666667,0.0,0.0,36.0
0.5759398496240602,0.1163355408388521,0.6927059281044162,0.8413967185527976,0.2751111111111111,0.7838476115055011,0.521062271062271,0.6749924431646436,0.3666666666666667,0.09090909090909091,0.0,35.0
0.5759398496240602,0.11942604856512141,0.7013829813090926,0.8547538914598233,0.26985185185185184,0.7919223916056227,0.5521046749860309,0.6931765754013077,0.3666666666666667,0.1818181818181818,0.0,36.0
0.5759398496240602,0.11324503311258279,0.7031208224971439,0.8564249988313934,0.2751111111111111,0.7919223916056227,0.5787080151486931,0.7022765960831729,0.3666666666666667,0.2727272727272727,0.0,36.0
0.5759398496240602,0.10662251655629139,0.7031208224971439,0.8564249988313934,0.26985185185185184,0.7939446219984727,0.6053268765133172,0.7136357128084382,0.3666666666666667,0.36363636363636365,0.0,36.0
0.5759398496240602,0.08653421633554084,0.7048586636851955,0.8580961062029636,0.26455555555555554,0.7979890827841729,0.6385888123176258,0.7136357128084382,0.3666666666666667,0.4545454545454545,0.0,32.0
0.5759398496240602,0.08520971302428257,0.7065965048732469,0.8597672135745338,0.24866666666666665,0.8060638628842945,0.6674116843608369,0.7340948502155686,0.3666666666666667,0.5454545454545454,0.0,26.0
0.5759398496240602,0.08896247240618102,0.6927059281044162,0.8363950825036227,0.26455555555555554,0.7858557004270725,0.680713354442168,0.7318198450451023,0.3666666666666667,0.6363636363636364,0.0,32.0
0.5759398496240602,0.09116997792494481,0.696181610480519,0.8380545038096574,0.25925925925925924,0.7999971717057444,0.6895759607624015,0.7318198450451023,0.3666666666666667,0.7272727272727273,0.0,31.0
0.5759398496240602,0.0913907284768212,0.6996451401210411,0.8413967185527976,0.25396296296296295,0.8222275645558165,0.7028776308437326,0.7318198450451023,0.3666666666666667,0.8181818181818182,0.0,29.0
0.5759398496240602,0.09801324503311258,0.6996451401210411,0.8413967185527976,0.25925925925925924,0.8404134966201884,0.7117557583659279,0.7318198450451023,0.3666666666666667,0.9090909090909091,0.0,30.0
0.5759398496240602,0.08653421633554084,0.696181610480519,0.8397256111812275,0.2751111111111111,0.8505105071131601,0.7161948221270255,0.7227198243632372,0.3666666666666667,0.9999999999999999,0.0,30.0
0.5759398496240602,0.07439293598233997,0.6944437692924676,0.8380545038096574,0.291,0.8626297479989818,0.7206183646861613,0.7318198450451023,0.4,0.9999999999999999,0.0,27.0
0.5759398496240602,0.07836644591611479,0.6892302457283133,0.8347239751320525,0.3121481481481481,0.868696439177532,0.7161948221270255,0.7409039565999014,0.43333333333333335,0.9999999999999999,0.0,22.0
0.5759398496240602,0.08565121412803532,0.7013829813090926,0.8580961062029636,0.3121481481481481,0.9010097010492972,0.7294964922083567,0.7590880888365655,0.4666666666666667,0.9999999999999999,0.0,26.0
0.5759398496240602,0.07858719646799117,0.6979072989329898,0.8564249988313934,0.3333333333333333,0.9010097010492972,0.7228378965667102,0.7681881095184306,0.5,0.9999999999999999,0.0,24.0
0.5759398496240602,0.07483443708609272,0.6944437692924676,0.8547538914598233,0.34918518518518515,0.8949571513420257,0.7139752902464767,0.7772722210732297,0.5333333333333333,0.9999999999999999,0.0,22.0
0.5759398496240602,0.07682119205298013,0.6944437692924676,0.8564249988313934,0.35448148148148145,0.8929349209491756,0.7095362264853791,0.7863563326280287,0.5666666666666667,0.9999999999999999,0.0,25.0
0.5759398496240602,0.07549668874172186,0.696181610480519,0.8580961062029636,0.35448148148148145,0.8969793817348757,0.7095362264853791,0.8045404648646929,0.6,0.9999999999999999,0.0,26.0
0.5759398496240602,0.07373068432671082,0.6979072989329898,0.8597672135745338,0.35448148148148145,0.8989874706564471,0.7117557583659279,0.8090904752056255,0.6333333333333333,0.9999999999999999,0.0,24.0
0.5759398496240602,0.06666666666666667,0.7013829813090926,0.8647688496237087,0.35448148148148145,0.9030319314421473,0.7161948221270255,0.8159154907170243,0.6666666666666666,0.9999999999999999,0.0,19.0
0.5759398496240602,0.07373068432671082,0.7013829813090926,0.8614266348805684,0.35448148148148145,0.9010097010492972,0.7139752902464767,0.8159154907170243,0.7,0.9999999999999999,0.0,23.0
0.5759398496240602,0.06909492273730684,0.7048586636851955,0.8647688496237087,0.35448148148148145,0.9050541618349973,0.7161948221270255,0.8204495919308907,0.7333333333333333,0.9999999999999999,0.0,24.0
0.5759398496240602,0.07439293598233997,0.7117978757018204,0.8747838077875941,0.3439259259259259,0.9171734027208192,0.7250574284472588,0.8204495919308907,0.7666666666666667,0.9999999999999999,0.0,23.0
0.5759398496240602,0.05562913907284768,0.7222127700945482,0.8797971299023045,0.35448148148148145,0.9171734027208192,0.7494412367293724,0.779547226243696,0.8,0.9999999999999999,0.0,22.0
